season_id,season_title,season_start_date,season_end_date,datetext,season_type,ente_produttore,organizer_name,organizer_id,linked_production,linked_production_ids,fullpath,published,creationDate,modificationDate
32435,Piccolo Regio Laboratorio 2002-2003,2002-10-17,2003-05-29,17-10-2002 - 29-05-2003,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/1 Chat Opera (33455),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/10 Zoom Avant (33465),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/11 Kabarett (33466),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/12 Amami (33461),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/13 Il piccolo spazzacamino (33467),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/14 Il pifferaio magico (33468),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/15 Don Giovanni all'opera dei pupi (33469),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/16 Fever (33470),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/2 I contrabbassi (33456),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/3 Dans la nuit (33457),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/4 Simonetta Vespucci (33458),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/5 Pierino e il lupo
À la memoire... (33459),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/6 Bure Baruta (33460),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/7 Solo sei (33462),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/8 Il gioco delle sorti (33463),/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435)/9 Carta bianca al Quintetto Bibiena (33464)","33455,33465,33466,33461,33467,33468,33469,33470,33456,33457,33458,33459,33460,33462,33463,33464",/Cronologia (52555)/Piccolo Regio Laboratorio 2002-2003 (32435),1,1720187409,1749115748
32436,In Famiglia 2022,2022-03-26,2022-05-28,26-03-2022 - 28-05-2022,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/In Famiglia 2022 (32436)/1 Dolceamaro e la pozione magica (33472),/Cronologia (52555)/In Famiglia 2022 (32436)/2 Pierino e il lupo (33473),/Cronologia (52555)/In Famiglia 2022 (32436)/3 8 Stagioni, Le (33474),/Cronologia (52555)/In Famiglia 2022 (32436)/4 Puro divertimento (33475),/Cronologia (52555)/In Famiglia 2022 (32436)/5 Piccolo Spazzacamino, Il (33476)","33472,33473,33474,33475,33476",/Cronologia (52555)/In Famiglia 2022 (32436),1,1720187409,1749115765
32437,Regio Opera Festival 2022,2022-06-07,2022-09-17,07-06-2022 - 17-09-2022,concerti,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Regio Opera Festival 2022 (32437)/1 Open day voci bianche (33480),/Cronologia (52555)/Regio Opera Festival 2022 (32437)/2 Juraj Valčuha. Orchestra e Coro Teatro Regio Torino (33479),/Cronologia (52555)/Regio Opera Festival 2022 (32437)/3 Concerto d'Estate (33482),/Cronologia (52555)/Regio Opera Festival 2022 (32437)/4 Concerto Della Banda Dell'Esercito (33485)","33480,33479,33482,33485",/Cronologia (52555)/Regio Opera Festival 2022 (32437),1,1720187409,1749115765
32438,Concerti extra 2022,2022-09-15,2022-12-31,15-09-2022 - 31-12-2022,,/Voci di autorità/Enti/Associazione Marche Musica (31712),Associazione Marche Musica,31712,/Cronologia (52555)/Concerti extra 2022 (32438)/1 Franz Liszt Dante-Symphonie (33486),33486,/Cronologia (52555)/Concerti extra 2022 (32438),1,1720187409,1749115765
32439,Piccolo Regio Laboratorio 2003-2004,2003-11-20,2004-05-20,20-11-2003 - 20-05-2004,attività collaterali,"/Voci di autorità/Enti/Africa. Capolavori da un continente. (31730),/Voci di autorità/Enti/Fondazione I Teatri di Reggio Emilia (31736)",Fondazione I Teatri di Reggio Emilia,31736,"/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/1 La vergine della tangenziale (33487),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/10 Ciottolino (33496),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/11 La caSA DE l'est (33497),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/12 MARTHA@piccololab (33498),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/13 Laboratori di Richard Move (33499),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/13 Un dragone in gabbia (33519),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/2 Patrim (33488),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/3 Yoruba Mouth, Mouths (33489),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/4 Con tutto il mio amore (33490),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/5 Campioni (33491),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/6 Alice Nel Paese Delle Meraviglie (33492),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/7 Suoni e racconti del Mediterraneo (33493),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/8 Pondichéry (33494),/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439)/9 Giulietta (33495)","33487,33496,33497,33498,33499,33519,33488,33489,33490,33491,33492,33493,33494,33495",/Cronologia (52555)/Piccolo Regio Laboratorio 2003-2004 (32439),1,1720187409,1749115748
32440,La Scuola all'Opera 2003 - 2004,2003-10-28,2004-05-07,28-10-2003 - 07-05-2004,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/La Scuola all'Opera 2003 - 2004 (32440)/1 Lezione di ballo (33500),/Cronologia (52555)/La Scuola all'Opera 2003 - 2004 (32440)/2 L'Histoire du soldat (33501),/Cronologia (52555)/La Scuola all'Opera 2003 - 2004 (32440)/3 Patrim (33502),/Cronologia (52555)/La Scuola all'Opera 2003 - 2004 (32440)/4 Alice nel paese delle meraviglie (33504),/Cronologia (52555)/La Scuola all'Opera 2003 - 2004 (32440)/4 Yoruba Mouth, Mouths (33503),/Cronologia (52555)/La Scuola all'Opera 2003 - 2004 (32440)/6 Suoni e racconti del Mediterraneo (33505),/Cronologia (52555)/La Scuola all'Opera 2003 - 2004 (32440)/7 Ciottolino (33685),/Cronologia (52555)/La Scuola all'Opera 2003 - 2004 (32440)/8 L'elisir d'amore... il tocca e sana (33506)","33500,33501,33502,33504,33503,33505,33685,33506",/Cronologia (52555)/La Scuola all'Opera 2003 - 2004 (32440),1,1720187409,1749115748
32441,Piccolo Regio Laboratorio 2004-2005,2004-11-03,2005-05-19,03-11-2004 - 19-05-2005,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/1 Marionett-Louis (33507),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/10 La nave a tre piani (33516),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/11 I Need More (33517),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/12 The Baroque Opera (33518),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/2 Via di mille e una cometa (33508),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/4 Les Fables à la fontaine (33510),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/5 P.I. (Pays ou présentation intime) (33511),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/6 Varietà (33512),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/7 Danzando Lolita. Omaggio a Nabokov (33513),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/8 Il tradimento orale (33514),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/9 Mugam Sajahi Ghost Opera (33515),/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441)/The Sound of a Voice (33509)","33507,33516,33517,33518,33508,33510,33511,33512,33513,33514,33515,33509",/Cronologia (52555)/Piccolo Regio Laboratorio 2004-2005 (32441),1,1720187409,1749115749
32442,Piccolo Regio Laboratorio 2005-2006,2005-10-20,2006-05-26,20-10-2005 - 26-05-2006,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/1 Maria T. (33520),/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/10 Morte e devitalizzazione (33529),/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/2 Chisciotte e gli invincibili (33521),/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/3 Man and Boy: Dada (33522),/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/4 Marcido: Canzonette. Canzonette Marcido! (33523),/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/5 Double Points: One & Two (33524),/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/6 Litania (33525),/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/7 www.Moz@rt.com (33526),/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/8 C'era una volta un flauto magico... (33527),/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442)/9 Aqua (33528)","33520,33529,33521,33522,33523,33524,33525,33526,33527,33528",/Cronologia (52555)/Piccolo Regio Laboratorio 2005-2006 (32442),1,1720187409,1749115749
32443,Piccolo Regio Laboratorio 2006-2007,2006-11-04,2007-04-12,04-11-2006 - 12-04-2007,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/1 Il Novecento attraverso gli slogan, parte I (33530),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/10 Salam, maman (33539),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/11 Canti dall'inferno (33540),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/12 El Poeta y la Musica (33541),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/2 Il Novecento attraverso gli slogan, parte II (33531),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/3 Il Novecento attraverso gli slogan, parte III (33532),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/4 Il Novecento attraverso gli slogan, parte IV (33533),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/5 Il Novecento attraverso gli slogan, parte V (33534),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/6 Uomini in Frac (33535),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/7 Storia di Onehand Jack e altri strani amori (33536),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/8 Nessuno lo saprà (33537),/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443)/9 Chisciotte e gli invincibili (33538)","33530,33539,33540,33541,33531,33532,33533,33534,33535,33536,33537,33538",/Cronologia (52555)/Piccolo Regio Laboratorio 2006-2007 (32443),1,1720187409,1749115750
32444,Piccolo Regio Laboratorio 2007-2008,2007-11-09,2008-05-09,09-11-2007 - 09-05-2008,attività collaterali,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/1 Scuola di Ballo Accademia Teatro alla scala (33542),/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/10 Cenerentola, ovvero Angelina e la magia del cuore (33551),/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/2 Dingderling Dingding! (33543),/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/3 La mia scena è un bosco (33544),/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/4 Les Fables à la Fontaine (33545),/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/5 Requiem for a Dying Planet (33546),/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/6 Anna (33547),/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/7 Robinson (33548),/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/8 Cronache Animali (33549),/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444)/9 Pinocchio o il gioco delle regole infrante (33550)","33542,33551,33543,33544,33545,33546,33547,33548,33549,33550",/Cronologia (52555)/Piccolo Regio Laboratorio 2007-2008 (32444),1,1720187409,1749115751
32445,Stagione d'opera 2023,2023-01-24,2023-06-27,24-01-2023 - 27-06-2023,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Cronologia (52555)/Stagione d'opera 2023 (32445)/1 Barbiere di Siviglia, Il (33686),/Cronologia (52555)/Stagione d'opera 2023 (32445)/2 Aida (33555),/Cronologia (52555)/Stagione d'opera 2023 (32445)/3 Powder Her Face (33556),/Cronologia (52555)/Stagione d'opera 2023 (32445)/Flauto magico, Il (96486)","33686,33555,33556,96486",/Cronologia (52555)/Stagione d'opera 2023 (32445),1,1720187409,1749115765
96510,Stagione d'Opera e di Balletto 2024-2025,2024-11-23,2025-06-29,dal 23 Novembre 2024 al 29 Giugno 2025,opera e balletto,"/Voci di autorità/Enti/Teatro Regio, Torino (6441)","Teatro Regio, Torino",6441,"/Z_formazione/Cronologia_prova (96530)/Stagione d'Opera e di Balletto 2024-2025 (96510)/1 Nozze di Figaro, Le (96511),/Z_formazione/Cronologia_prova (96530)/Stagione d'Opera e di Balletto 2024-2025 (96510)/2 Giselle (96552)","96511,96552",/Z_formazione/Cronologia_prova (96530)/Stagione d'Opera e di Balletto 2024-2025 (96510),1,1738667004,1739896069
96562,Stagione Lirica 1963,1963-03-18,1963-05-30,dal 18 marzo 1963 al 30 maggio 1963,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,/Cronologia (52555)/Stagione Lirica 1963 (96562)/2 La Dama di Picche (96563),96563,/Cronologia (52555)/Stagione Lirica 1963 (96562),1,1741863181,1749115819
96659,Stagione formazione,,,,,,,,,,/Z_formazione/Prova import/Stagione formazione (96659),,1746005914,1746005932
96731,Primavera 1954,1954-05-06,1954-05-30,06-05-1954 - 30-05-1954,,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Primavera 1954 (96731)/1 Otello (96732),/Cronologia (52555)/Primavera 1954 (96731)/2 Il Re (96746),/Cronologia (52555)/Primavera 1954 (96731)/3 Billy Budd (96784),/Cronologia (52555)/Primavera 1954 (96731)/4 Amelia al ballo (96816),/Cronologia (52555)/Primavera 1954 (96731)/5 Il Vascello fantasma (96830),/Cronologia (52555)/Primavera 1954 (96731)/6 Chovanščina (96845),/Cronologia (52555)/Primavera 1954 (96731)/7 Sansone e Dalila (96868)","96732,96746,96784,96816,96830,96845,96868",/Cronologia (52555)/Primavera 1954 (96731),1,1760085146,1760436243
96882,Autunno 1954,1954-09-29,1954-10-16,29-09-1954 - 16-10-1954,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Autunno 1954 (96882)/1 Aida (96883),/Cronologia (52555)/Autunno 1954 (96882)/2 Werther (96919),/Cronologia (52555)/Autunno 1954 (96882)/3 La bohème (96947),/Cronologia (52555)/Autunno 1954 (96882)/4 La Wally (97006)","96883,96919,96947,97006",/Cronologia (52555)/Autunno 1954 (96882),1,1760436278,1760452357
96885,Primavera 1955,1955-04-23,1955-05-29,23-04-1955 - 29-05-1955,,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Primavera 1955 (96885)/1 Orfeo ed Euridice (96887),/Cronologia (52555)/Primavera 1955 (96885)/2 La figlia di Iorio (96920),/Cronologia (52555)/Primavera 1955 (96885)/3 Madama Butterfly (97026),/Cronologia (52555)/Primavera 1955 (96885)/4 I vespri siciliani (97040),/Cronologia (52555)/Primavera 1955 (96885)/5 Il crepuscolo degli dei (97057),/Cronologia (52555)/Primavera 1955 (96885)/6 Medea (97106)","96887,96920,97026,97040,97057,97106",/Cronologia (52555)/Primavera 1955 (96885),1,1760437013,1760538939
97056,Primavera 1956,1956-05-08,1956-05-27,08-05-1956 - 27-05-1956,,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Primavera 1956 (97056)/1 Otello (97058),/Cronologia (52555)/Primavera 1956 (97056)/2 Aida (97059),/Cronologia (52555)/Primavera 1956 (97056)/3 Mefistofele (97060),/Cronologia (52555)/Primavera 1956 (97056)/4 Adriana Lecouvreur (97061)","97058,97059,97060,97061",/Cronologia (52555)/Primavera 1956 (97056),1,1760513949,1760514264
97136,Autunno 1955,1955-10-27,1955-11-20,27-10-1955 - 20-11-1955,,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Autunno 1955 (97136)/1 Il franco cacciatore (97137),/Cronologia (52555)/Autunno 1955 (97136)/2 Tosca (97172),/Cronologia (52555)/Autunno 1955 (97136)/3 Cavalleria Rusticana (97214),/Cronologia (52555)/Autunno 1955 (97136)/4 Amica (97218),/Cronologia (52555)/Autunno 1955 (97136)/5 Il signor Bruschino (97245),/Cronologia (52555)/Autunno 1955 (97136)/6 Il maestro di cappella (97261),/Cronologia (52555)/Autunno 1955 (97136)/7 Fra Diavolo (97271)","97137,97172,97214,97218,97245,97261,97271",/Cronologia (52555)/Autunno 1955 (97136),1,1760521240,1760538901
97286,Primavera 1957,1957-05-11,1957-06-05,11-05-1957 - 05-06-1957,,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,,,/Cronologia (52555)/Primavera 1957 (97286),1,1760538693,1760538782
97420,Autunno 1957,1957-11-07,1957-12-03,07-11-1957 - 03-12-1957,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Autunno 1957 (97420)/1 Il turco in Italia (97421),/Cronologia (52555)/Autunno 1957 (97420)/2 Rigoletto (97424),/Cronologia (52555)/Autunno 1957 (97420)/3 Rita (97428),/Cronologia (52555)/Autunno 1957 (97420)/4 Le furie di Arlecchino (97432),/Cronologia (52555)/Autunno 1957 (97420)/5 Amelia al ballo (97436),/Cronologia (52555)/Autunno 1957 (97420)/6 Manon (97440),/Cronologia (52555)/Autunno 1957 (97420)/7 La Bohème (97444)","97421,97424,97428,97432,97436,97440,97444",/Cronologia (52555)/Autunno 1957 (97420),1,1760609101,1760609787
97510,Primavera 1958,1958-05-08,1958-05-31,08-05-1958 - 31-05-1958,,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Primavera 1958 (97510)/1 I due Foscari (97515),/Cronologia (52555)/Primavera 1958 (97510)/2 Buricchio (97519),/Cronologia (52555)/Primavera 1958 (97510)/3 Il Barbiere di Siviglia (97522),/Cronologia (52555)/Primavera 1958 (97510)/4 Turandot (97526)","97515,97519,97522,97526",/Cronologia (52555)/Primavera 1958 (97510),1,1760685428,1760686378
97721,Autunno 1959,1959-11-04,1959-12-03,04-11-1959 - 03-12-1959,opera e balletto,"/Voci di autorità/Enti/Ente Autonomo Teatro Regio, Torino (26713)","Ente Autonomo Teatro Regio, Torino",26713,"/Cronologia (52555)/Autunno 1959 (97721)/1 Il Conte Ory (97722),/Cronologia (52555)/Autunno 1959 (97721)/2 Don Pasquale (97735),/Cronologia (52555)/Autunno 1959 (97721)/3 La Guerra (97744),/Cronologia (52555)/Autunno 1959 (97721)/4 L'ipocrita felice (97763),/Cronologia (52555)/Autunno 1959 (97721)/5 Allamistakeo (97787),/Cronologia (52555)/Autunno 1959 (97721)/6 Il campiello (97810),/Cronologia (52555)/Autunno 1959 (97721)/7 Il Maestro di cappella (97835),/Cronologia (52555)/Autunno 1959 (97721)/8 Il Filosofo di campagna (97838),/Cronologia (52555)/Autunno 1959 (97721)/9 La serva padrona (97839),/Cronologia (52555)/Autunno 1959 (97721)/10 Le cantatrici villane (97840)","97722,97735,97744,97763,97787,97810,97835,97838,97839,97840",/Cronologia (52555)/Autunno 1959 (97721),1,1760965806,1761221476
