performance_id,composition_title,start_date,end_date,year,date_text,first_location,first_building,related_compositions,source_id
33569,,1994-06-14,1994-06-30,1994.0,14-06-1994 - 30-06-1994,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_5159
33570,"Elisir d’amore, L’",1994-10-12,1994-10-26,1994.0,12-10-1994 - 26-10-1994,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_5171
33571,"Schiaccianoci, Lo",1994-12-10,1994-12-18,1994.0,10-12-1994 - 18-12-1994,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Schiaccianoci, Lo (41908)",object_id_5185
33572,,1996-01-05,1996-01-14,1996.0,05-01-1996 - 14-01-1996,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_5278
33573,"Bohème, La",1996-09-13,1996-10-13,1996.0,13-09-1996 - 13-10-1996,/Luoghi/Novara (95288),/Edifici/Teatro Coccia (95332),"/Composizioni (52556)/Bohème, La (40142)",object_id_5363
33574,Carmen,1996-11-05,1996-11-17,1996.0,05-11-1996 - 17-11-1996,/Luoghi/Minneapolis (95289),/Edifici/The Minnesota Opera (95333),/Composizioni (52556)/Carmen (40033),object_id_5373
33575,"Schiaccianoci, Lo",2001-12-28,2001-12-31,2001.0,28-12-2001 - 31-12-2001,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Schiaccianoci, Lo (41908)",object_id_5931
33576,"Forza del destino, La",2002-02-26,2002-03-14,2002.0,26-02-2002 - 14-03-2002,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Forza del destino, La (40655)",object_id_5949
33577,Andrea Chénier,2003-02-18,2003-03-02,2003.0,18-02-2003 - 02-03-2003,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Andrea Chénier (40102),object_id_6044
33578,"Nozze di Figaro, Le",2004-02-24,2004-03-07,2004.0,24-02-2004 - 07-03-2004,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Nozze di Figaro, Le (40200)",object_id_6159
33579,"Bohème, La",2004-10-12,2004-10-24,2004.0,12-10-2004 - 24-10-2004,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40142)",object_id_6237
33580,Aida,2005-10-11,2005-10-27,2005.0,11-10-2005 - 27-10-2005,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Aida (40322),object_id_6335
33581,Manon Lescaut,2006-01-17,2006-02-25,2006.0,17-01-2006 - 25-02-2006,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Manon Lescaut (40252),object_id_6368
33582,Falstaff,2007-10-07,2007-10-24,2007.0,07-10-2007 - 24-10-2007,/Luoghi/Bologna (95295),/Edifici/Teatro Comunale (95325),/Composizioni (52556)/Falstaff (40398),object_id_6596
33583,Salome,2008-02-26,2008-03-09,2008.0,26-02-2008 - 09-03-2008,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Salome (42114),object_id_6649
33584,"Barbiere di Siviglia, Il",2007-10-31,2007-10-31,2007.0,31-10-2007 - 31-10-2007,/Luoghi/Alessandria (95293),/Edifici/Teatro Comunale (95325),"/Composizioni (52556)/Barbiere di Siviglia, Il (40310)",object_id_6710
33585,Rigoletto,2008-05-30,2008-05-31,2008.0,30-05-2008 - 31-05-2008,/Luoghi/Wiesbaden (Germania) (95299),"/Edifici/Hessisches Staatstheater, Grosses Haus (95346)",/Composizioni (52556)/Rigoletto (42015),object_id_6723
33586,"Bohème, La",2008-07-12,2008-07-16,2008.0,12-07-2008 - 16-07-2008,/Luoghi/Racconigi (95294),/Edifici/Serre Reali del Castello (95342),"/Composizioni (52556)/Bohème, La (40142)",object_id_6727
33587,"Bohème, La",2008-10-26,2008-10-30,2008.0,26-10-2008 - 30-10-2008,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40235)",object_id_6746
33588,"Bohème, La",2008-10-26,2008-10-26,2008.0,26-10-2008 - 26-10-2008,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40235)",object_id_6826
33589,"Elisir d’amore, L’",2009-07-11,2009-07-12,2009.0,11-07-2009 - 12-07-2009,/Luoghi/Racconigi (95294),/Edifici/Serre Reali del Castello (95342),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_6856
33590,"Schiaccianoci, Lo",2009-12-11,2009-12-23,2009.0,11-12-2009 - 23-12-2009,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Schiaccianoci, Lo (41908)",object_id_6883
33591,Luisa Miller,2010-04-14,2010-04-27,2010.0,14-04-2010 - 27-04-2010,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Luisa Miller (40850),object_id_6919
33592,"Barbiere di Siviglia, Il",2010-05-02,2010-05-14,2010.0,02-05-2010 - 14-05-2010,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Barbiere di Siviglia, Il (40310)",object_id_6929
33593,"Elisir d’amore, L’",2010-02-06,2010-03-26,2010.0,06-02-2010 - 26-03-2010,/Luoghi/Asti (95301),/Edifici/Teatro Alfieri (95327),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_6980
33594,"Traviata, La",2010-07-23,2010-08-01,2010.0,23-07-2010 - 01-08-2010,/Luoghi/Tokyo (95302),/Edifici/Bunka Kaikan (95351),"/Composizioni (52556)/Traviata, La (40501)",object_id_6999
33595,"Bohème, La",2010-07-25,2010-07-31,2010.0,25-07-2010 - 31-07-2010,/Luoghi/Yokohama (95303),/Edifici/Kanagawa Kenmin Hall (95352),"/Composizioni (52556)/Bohème, La (40235)",object_id_7006
33596,"Bohème, La",2010-08-04,2010-08-06,2010.0,04-08-2010 - 06-08-2010,/Luoghi/Shanghai (95304),/Edifici/Grand Théâtre (95326),"/Composizioni (52556)/Bohème, La (40235)",object_id_7010
33597,Boris Godunov,2010-10-05,2010-10-17,2010.0,05-10-2010 - 17-10-2010,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Boris Godunov (40207),object_id_7016
33598,Madama Butterfly,2010-11-10,2010-11-23,2010.0,10-11-2010 - 23-11-2010,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Madama Butterfly (40248),object_id_7026
33599,Rigoletto,2011-04-12,2011-05-08,2011.0,12-04-2011 - 08-05-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Rigoletto (42015),object_id_7078
33600,"Traviata, La",2011-04-22,2011-05-07,2011.0,22-04-2011 - 07-05-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Traviata, La (40501)",object_id_7091
33601,,2010-10-21,2010-10-21,2010.0,21-10-2010 - 21-10-2010,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_7123
33602,"Lago dei cigni, Il",2011-10-28,2011-11-06,2011.0,28-10-2011 - 06-11-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Lago dei cigni, Il (41725)",object_id_7185
33603,Fidelio,2011-12-09,2011-12-18,2011.0,09-12-2011 - 18-12-2011,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Fidelio (40045),object_id_7198
33604,Tosca,2012-01-10,2012-01-22,2012.0,10-01-2012 - 22-01-2012,/Luoghi/Valencia (95305),/Edifici/Palau de les Arts Reina Sofía (95355),/Composizioni (52556)/Tosca (40256),object_id_7207
33605,Madama Butterfly,2012-02-21,2012-02-28,2012.0,21-02-2012 - 28-02-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Madama Butterfly (40248),object_id_7230
33606,Andrea Chénier,2013-01-15,2013-01-30,2013.0,15-01-2013 - 30-01-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Andrea Chénier (40102),object_id_29510
33607,"Bohème, La",2013-01-19,2013-01-29,2013.0,19-01-2013 - 29-01-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40235)",object_id_29511
33608,Don Giovanni ossia Il dissoluto punito,2013-02-15,2013-02-24,2013.0,15-02-2013 - 24-02-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Don Giovanni ossia Il dissoluto punito (40194),object_id_29512
33609,"Traviata, La",2013-03-05,2013-03-13,2013.0,05-03-2013 - 13-03-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Traviata, La (40501)",object_id_29513
33610,Simon Boccanegra,2013-10-09,2013-10-23,2013.0,09-10-2013 - 23-10-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Simon Boccanegra (40636),object_id_29554
33611,Rigoletto,2013-10-17,2013-10-25,2013.0,17-10-2013 - 25-10-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Rigoletto (42015),object_id_29583
33612,"Traviata, La",2013-10-18,2013-10-27,2013.0,18-10-2013 - 27-10-2013,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Traviata, La (40501)",object_id_29657
33613,Madama Butterfly,2014-02-01,2014-02-06,2014.0,01-02-2014 - 06-02-2014,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Madama Butterfly (40248),object_id_29906
33614,Manon Lescaut,1977-01-22,1977-02-26,1977.0,22-01-1977 - 26-02-1977,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Manon Lescaut (40252),object_id_30074
33615,"Silfidi, Le",1978-01-19,1978-01-19,1978.0,19-01-1978 - 19-01-1978,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Silfidi, Le (42117)",object_id_30090
33616,,1978-10-06,1978-10-08,1978.0,06-10-1978 - 08-10-1978,/Luoghi/Torino (95280),/Edifici/Teatro Alfieri (95327),,object_id_30139
33617,"Elisir d’amore, L’",1994-10-12,1994-10-23,1994.0,12-10-1994 - 23-10-1994,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_30627
33618,"Oiseau de feu, L’",1986-06-25,1986-06-27,1986.0,25-06-1986 - 27-06-1986,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Oiseau de feu, L’ (40295)",object_id_30841
33619,Aida,2015-10-14,2015-10-25,2015.0,14-10-2015 - 25-10-2015,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Aida (40322),object_id_31938
33620,Tosca,2016-02-09,2016-02-21,2016.0,09-02-2016 - 21-02-2016,,,/Composizioni (52556)/Tosca (40256),object_id_32128
33621,,2012-10-27,2012-10-27,2012.0,27-10-2012 - 27-10-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_32229
33622,,2012-11-19,2012-11-19,2012.0,19-11-2012 - 19-11-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_32230
33623,,2012-12-30,2012-12-31,2012.0,30-12-2012 - 31-12-2012,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_32232
33624,,2015-10-24,2015-10-24,2015.0,24-10-2015 - 24-10-2015,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_32244
33625,Simon Boccanegra,2016-02-26,2016-03-01,2016.0,26-02-2016 - 01-03-2016,/Luoghi/Hong Kong (95310),/Edifici/Hong Kong Cultural Centre - Grand Theatre (95361),/Composizioni (52556)/Simon Boccanegra (40636),object_id_32249
33626,Lucia di Lammermoor,2016-05-11,2016-05-22,2016.0,11-05-2016 - 22-05-2016,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Lucia di Lammermoor (40083),object_id_32524
33627,Lucia di Lammermoor,2016-05-27,2016-05-27,2016.0,27-05-2016 - 27-05-2016,/Luoghi/Parigi (95306),/Edifici/Théâtre des Champs-Elysées (95356),/Composizioni (52556)/Lucia di Lammermoor (40083),object_id_32634
33628,"Bohème, La",2016-10-12,2016-10-23,2016.0,12-10-2016 - 23-10-2016,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40235)",object_id_32763
33629,"Bella addormentata, La",2016-12-17,2016-12-22,2016.0,17-12-2016 - 22-12-2016,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bella addormentata, La (40481)",object_id_32931
33630,,2016-12-21,2016-12-21,2016.0,21-12-2016 - 21-12-2016,/Luoghi/Caselle (95314),"/Edifici/Aeroporto Sandro Pertini, Atrio Partenze (95377)",,object_id_32961
33631,,2017-03-25,2017-03-25,2017.0,25-03-2017 - 25-03-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_33208
33632,"Zauberflöte, Die",2017-05-16,2017-05-28,2017.0,16-05-2017 - 28-05-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Zauberflöte, Die (40206)",object_id_33283
33633,,2017-12-05,2017-12-10,2017.0,05-12-2017 - 10-12-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_33323
33634,Salome,2018-02-15,2018-02-25,2018.0,15-02-2018 - 25-02-2018,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Salome (42114),object_id_33327
33635,,2017-10-21,2017-10-21,2017.0,21-10-2017 - 21-10-2017,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_33366
33636,,2018-02-24,2018-02-24,2018.0,24-02-2018 - 24-02-2018,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_33372
33637,,2017-09-25,2018-06-21,2017.0,25-09-2017 - 21-06-2018,/Luoghi/Caselle Torinese (TO) (95315),/Edifici/Aeroporto (95668),,object_id_33806
33638,"Trovatore, Il",2018-10-10,2018-10-23,2018.0,10-10-2018 - 23-10-2018,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Trovatore, Il (40396)",object_id_33889
33639,"Elisir d’amore, L’",1958-11-20,1958-11-29,1958.0,20-11-1958 - 29-11-1958,/Luoghi/Torino (95280),/Edifici/Teatro Carignano (95331),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_33990
33640,"Elisir d’amore, L’",2018-11-13,2018-11-24,2018.0,13-11-2018 - 24-11-2018,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_34000
33641,,2018-10-27,2018-10-27,2018.0,27-10-2018 - 27-10-2018,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34006
33642,"Traviata, La",1960-05-14,1960-05-22,1960.0,14-05-1960 - 22-05-1960,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),"/Composizioni (52556)/Traviata, La (40501)",object_id_34212
33643,"Traviata, La",1956-11-14,1956-11-18,1956.0,14-11-1956 - 18-11-1956,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),"/Composizioni (52556)/Traviata, La (40501)",object_id_34217
33644,"Traviata, La",1939-06-11,1939-06-16,1939.0,11-06-1939 - 16-06-1939,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),"/Composizioni (52556)/Traviata, La (40501)",object_id_34222
33645,"Traviata, La",2018-12-14,2018-12-23,2018.0,14-12-2018 - 23-12-2018,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Traviata, La (40501)",object_id_34253
33646,Rigoletto,1925-01-04,1925-03-15,1925.0,04-01-1925 - 15-03-1925,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Rigoletto (42015),object_id_34483
33647,Rigoletto,1939-06-11,1939-06-16,1939.0,11-06-1939 - 16-06-1939,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Rigoletto (42015),object_id_34488
33648,Rigoletto,1950-05-06,1950-05-14,1950.0,06-05-1950 - 14-05-1950,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Rigoletto (42015),object_id_34491
33649,Rigoletto,1965-03-02,1965-03-07,1965.0,02-03-1965 - 07-03-1965,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Rigoletto (42015),object_id_34495
33650,,2019-02-06,2019-02-17,2019.0,06-02-2019 - 17-02-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_34513
33651,"Sonnambula, La",1922-12-26,1923-01-16,1922.0,26-12-1922 - 16-01-1923,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Sonnambula, La (41835)",object_id_34920
33652,"Sonnambula, La",1966-04-22,1966-04-28,1966.0,22-04-1966 - 28-04-1966,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),"/Composizioni (52556)/Sonnambula, La (41835)",object_id_34946
33653,,2019-05-06,2019-05-06,2019.0,06-05-2019 - 06-05-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_35302
33654,"Italiana in Algeri, L’",1949-04-24,1949-05-03,1949.0,24-04-1949 - 03-05-1949,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),"/Composizioni (52556)/Italiana in Algeri, L’ (40378)",object_id_35387
33655,"Italiana in Algeri, L’",2019-05-22,2019-05-28,2019.0,22-05-2019 - 28-05-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Italiana in Algeri, L’ (40378)",object_id_35411
33656,"Giara, La",1975-05-14,1975-05-24,1975.0,14-05-1975 - 24-05-1975,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Giara, La (43288)",object_id_35595
33657,Tosca,1900-02-20,1900-03-03,1900.0,20-02-1900 - 03-03-1900,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Tosca (40256),object_id_35808
33658,Tosca,2019-10-15,2019-10-29,2019.0,15-10-2019 - 29-10-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Tosca (40256),object_id_35816
33659,Tosca,1960-11-17,1960-11-27,1960.0,17-11-1960 - 27-11-1960,/Luoghi/Torino (95280),/Edifici/Teatro Carignano (95331),/Composizioni (52556)/Tosca (40256),object_id_35842
33660,Tosca,1967-02-28,1967-03-05,1967.0,28-02-1967 - 05-03-1967,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Tosca (40256),object_id_35847
33661,"Bisbetica domata, La",2019-11-06,2019-11-10,2019.0,06-11-2019 - 10-11-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bisbetica domata, La (43305)",object_id_35905
33662,"Ballo in maschera, Un",1932-12-26,1933-01-08,1932.0,26-12-1932 - 08-01-1933,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Ballo in maschera, Un (40634)",object_id_35993
33663,Carmen,1947-04-10,1947-04-20,1947.0,10-04-1947 - 20-04-1947,/Luoghi/Torino (95280),/Edifici/Teatro Lirico (95388),/Composizioni (52556)/Carmen (40033),object_id_36059
33664,Carmen,1952-10-18,1952-10-26,1952.0,18-10-1952 - 26-10-1952,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Carmen (40033),object_id_36066
33665,Carmen,1960-05-07,1960-05-15,1960.0,07-05-1960 - 15-05-1960,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Carmen (40033),object_id_36070
33666,Carmen,1965-05-14,1965-05-19,1965.0,14-05-1965 - 19-05-1965,/Luoghi/Torino (95280),/Edifici/Teatro Nuovo (95378),/Composizioni (52556)/Carmen (40033),object_id_36074
33667,,1887-02-13,1887-03-14,1887.0,13-02-1887 - 14-03-1887,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36087
33668,Carmen,1897-05-09,1897-05-12,1897.0,09-05-1897 - 12-05-1897,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Carmen (40033),object_id_36089
33669,,1929-02-20,1929-03-10,1929.0,20-02-1929 - 10-03-1929,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36093
33670,Carmen,1942-03-27,1942-03-31,1942.0,27-03-1942 - 31-03-1942,/Luoghi/Torino (95280),/Edifici/Teatro Vittorio Emanuele (95389),/Composizioni (52556)/Carmen (40033),object_id_36095
33671,,2019-12-29,2019-12-31,2019.0,29-12-2019 - 31-12-2019,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),,object_id_36169
33672,"Matrimonio segreto, Il",1931-02-11,1931-03-06,1931.0,11-02-1931 - 06-03-1931,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_36188
33673,"Matrimonio segreto, Il",1937-01-06,1937-01-17,1937.0,06-01-1937 - 17-01-1937,/Luoghi/Torino (95280),/Edifici/Teatro Carignano (95331),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_36198
33674,"Matrimonio segreto, Il",1960-11-15,1960-11-22,1960.0,15-11-1960 - 22-11-1960,/Luoghi/Torino (95280),/Edifici/Teatro Carignano (95331),"/Composizioni (52556)/Matrimonio segreto, Il (40067)",object_id_36205
33675,Nabucco,2020-02-12,2020-02-22,2020.0,12-02-2020 - 22-02-2020,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),/Composizioni (52556)/Nabucco (42043),object_id_36433
33676,"Bohème, La",2021-02-04,2021-02-04,2021.0,04-02-2021 - 04-02-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40235)",object_id_36868
33677,"Elisir d’amore, L’",2021-04-22,2021-04-22,2021.0,22-04-2021 - 22-04-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_36899
33678,"Elisir d’amore, L’",2021-06-15,2021-06-20,2021.0,15-06-2021 - 20-06-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),"/Composizioni (52556)/Elisir d’amore, L’ (40077)",object_id_36904
33679,Madama Butterfly,2021-07-03,2021-07-09,2021.0,03-07-2021 - 09-07-2021,/Luoghi/Torino (95280),/Edifici/Cortile di Palazzo Arsenale (95392),/Composizioni (52556)/Madama Butterfly (40248),object_id_36923
33680,"Traviata, La",2021-05-09,2021-05-22,2021.0,09-05-2021 - 22-05-2021,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Traviata, La (40501)",object_id_37012
33681,"Bohème, La",2022-02-12,2022-02-27,2022.0,12-02-2022 - 27-02-2022,/Luoghi/Torino (95280),/Edifici/Teatro Regio (95322),"/Composizioni (52556)/Bohème, La (40235)",object_id_37491
